Seq_1	Seq_2	Ka	Ks	Ka_Ks	EffectiveLen	AverageS-sites	AverageN-sites	cN	cS	pN	pS	Note
Pno05G004387.t1	Pno06G004910.t1	0.41348729127427675	3.306488833034141	0.125053285268424	1485.0	330.9166666666664	1154.0833333333335	366.83333333333337	245.16666666666666	0.3178568849736443	0.740871317048603	
Pno05G004401.t1	Pno06G004877.t2	0.4454291256191432	3.1431423906024385	0.14171458695314434	2967.0	693.8333333333354	2273.1666666666642	763.5000000000001	512.5	0.33587506415426394	0.7386500120105671	
Pno05G004418.t1	Pno06G004825.t1	0.25369836284450165	1.5091616769858511	0.16810548976515002	1746.0	387.08333333333286	1358.916666666667	292.5	251.50000000000003	0.21524498681547796	0.6497308934338006	
Pno05G004419.t1	Pno06G004823.t1	0.41287296797700596	1.1519966757440576	0.3583977077974964	1674.0	396.58333333333246	1277.4166666666674	405.58333333333337	233.41666666666669	0.3175027725226693	0.5885690271065364	
Pno05G004428.t1	Pno06G004770.t1	0.2972397581316031	2.082258923445395	0.1427487017991871	1944.0	451.9166666666655	1492.0833333333344	366.16666666666663	317.83333333333337	0.24540631108628855	0.7033007560390947	
Pno05G004430.t1	Pno06G004767.t1	0.22930355394729457	1.6399870966949197	0.1398203402998792	1086.0	250.83333333333363	835.1666666666664	165.0	167.0	0.19756535621632415	0.6657807308970092	
Pno05G004449.t1	Pno06G004736.t1	0.2538102098602192	1.3649893696768618	0.18594299376873863	1071.0	257.5000000000002	813.4999999999998	175.16666666666669	161.83333333333331	0.21532472853923385	0.6284789644012939	
Pno05G008664.t1	Pno06G004767.t1	0.15676603042975354	1.2214382249703561	0.1283454432855646	1332.0	304.66666666666663	1027.3333333333335	145.33333333333331	183.66666666666666	0.1414665801427644	0.6028446389496718	
Pno05G013708.t1	Pno06G004749.t1	0.4573098001002241	2.4786588891909433	0.18449888449535473	1263.0	277.7500000000003	985.2499999999998	337.3333333333334	200.6666666666667	0.34238348980800154	0.7224722472247219	
Pno05G006503.t1	Pno06G004696.t1	0.4068188839786496	1.6648535858676077	0.2443571539455486	921.0	194.08333333333357	726.9166666666665	228.25	129.75	0.31399747793190425	0.6685272649205659	
Pno05G009147.t1	Pno06G004657.t1	0.1321205985145302	3.640973284214852	0.03628716505208332	603.0	128.3333333333332	474.6666666666668	57.5	95.5	0.12113764044943817	0.7441558441558449	
Pno05G009558.t1	Pno06G004633.t1	0.21377929907882065	1.3446694603689189	0.15898278750241632	588.0	147.16666666666663	440.83333333333337	82.0	92.0	0.18601134215500945	0.6251415628539073	
Pno05G011222.t1	Pno06G004621.t1	0.5988169445982927	1.6808284023934073	0.35626298540981954	1023.0	225.16666666666714	797.8333333333329	329.0833333333333	150.91666666666669	0.4124712763735118	0.6702442635085109	
Pno05G011347.t1	Pno06G004613.t1	0.23837122583627568	1.308470593852515	0.182175455035976	2481.0	594.0000000000001	1887.0	385.33333333333337	367.66666666666663	0.20420420420420424	0.6189674523007854	
Pno05G002338.t2	Pno07G009421.t1	0.1213416634725954	1.3994859716510526	0.08670445144186889	1461.0	337.8333333333329	1123.166666666667	125.83333333333333	214.16666666666669	0.11203442647277041	0.6339417858904793	
Pno05G002363.t1	Pno07G009505.t1	0.32617972571737736	1.3894299122554183	0.234757955648083	858.0	220.3333333333335	637.6666666666665	168.66666666666666	139.33333333333334	0.26450601150026143	0.6323751891074125	
Pno05G002381.t1	Pno07G009533.t1	0.1452558185752369	1.5816940276216152	0.09183559907200085	2985.0	711.333333333334	2273.666666666666	300.24999999999994	468.75000000000006	0.1320554170942677	0.6589737582005617	
Pno05G002420.t3	Pno07G009574.t1	0.440541635408276	2.041812592436098	0.2157600736915151	1500.0	327.16666666666646	1172.8333333333335	390.75	229.25	0.3331675429870683	0.700713194090678	
Pno05G002424.t1	Pno07G009697.t2	0.4205898512252185	2.0733176303671064	0.2028583778312578	540.0	118.5833333333332	421.4166666666668	135.66666666666669	83.33333333333334	0.32192999802254296	0.7027406886858758	
Pno05G002440.t1	Pno07G009952.t1	0.3400886885452127	2.315270830229387	0.14688937644133762	861.0	200.25000000000023	660.7499999999998	180.66666666666666	143.33333333333334	0.2734266616218944	0.7157719517270071	
Pno05G002447.t1	Pno07G010070.t1	0.342883379294067	2.1265613091082898	0.1612384170752382	861.0	202.08333333333354	658.9166666666665	181.33333333333331	142.66666666666669	0.2751991905906159	0.7059793814432983	
Pno05G002482.t1	Pno07G010529.t1	0.2492168429534649	1.580393944998538	0.1576928611642431	1095.0	254.75000000000028	840.2499999999998	178.16666666666666	167.83333333333334	0.212040067440246	0.6588158325155374	
Pno05G002523.t1	Pno07G010697.t1	0.23346004850212687	1.7678431762427909	0.13205925256238005	843.0	196.25000000000023	646.7499999999998	129.75	133.25	0.20061847700038662	0.6789808917197444	
Pno05G002556.t2	Pno07G011148.t2	0.17931184130242747	1.21582341820429	0.14748181242245031	2079.0	498.4166666666656	1580.5833333333344	252.08333333333334	299.91666666666663	0.15948753097485097	0.6017388396589212	
Pno05G004910.t1	Pno07G002778.t1	0.5485542324520577	2.655217652928937	0.2065948273004868	855.0	186.75000000000017	668.2499999999998	260.0	135.99999999999997	0.3890759446315003	0.7282463186077636	
Pno05G004923.t1	Pno07G002788.t1	0.014420632519363727	1.0682216094738803	0.013499663732197072	543.0	122.91666666666654	420.0833333333335	6.0	70.0	0.014282880380876805	0.5694915254237294	
Pno05G004935.t1	Pno07G002801.t1	0.2319310097418392	2.3867661841854937	0.09717374549656099	1167.0	271.8333333333335	895.1666666666665	178.58333333333334	195.41666666666669	0.19949730031651466	0.7188841201716735	
Pno05G004936.t1	Pno07G002803.t1	0.10465893078318012	1.4045175299054085	0.07451593059876489	1023.0	234.75000000000023	788.2499999999998	77.0	149.0	0.09768474468759913	0.6347177848775287	
Pno05G004958.t2	Pno07G002821.t1	0.2650455843234372	1.9144470398847515	0.13844498113637702	3735.0	867.0833333333371	2867.916666666663	640.3333333333334	599.6666666666666	0.22327473485398838	0.6915905814512223	
Pno05G004962.t1	Pno07G002829.t2	0.3668920206587398	1.725321692983191	0.21265136939439983	1566.0	360.33333333333303	1205.666666666667	349.83333333333326	243.16666666666669	0.29015758916228906	0.674838112858465	
Pno05G004967.t4	Pno07G002831.t1	0.3889321481574641	1.7253966948583135	0.2254160734841343	2259.0	512.8333333333319	1746.166666666668	529.9166666666667	346.08333333333337	0.3034742769876871	0.6748456288592805	
Pno05G004992.t1	Pno07G002877.t1	0.24028417252482848	1.3717611762722814	0.17516472741836395	1167.0	264.3333333333337	902.6666666666663	185.58333333333331	166.41666666666669	0.20559453471196462	0.6295712484237066	
Pno05G010384.t1	Pno07G003702.t1	0.3603773224531532	1.5731514638419026	0.22907986340555578	507.0	120.83333333333329	386.16666666666674	110.50000000000001	79.49999999999999	0.2861458782908934	0.6579310344827588	
Pno05G011372.t1	Pno07G003712.t1	0.31205110254549906	1.5143814204174637	0.20605845947283025	603.0	136.83333333333331	466.1666666666667	119.0	89.0	0.25527350732928134	0.6504263093788064	
Pno05G011378.t2	Pno07G003716.t1	0.1702906914022687	0.9684512574085229	0.17583816438831346	1110.0	257.7500000000004	852.2499999999997	129.83333333333331	140.16666666666669	0.15234184022685054	0.5438086000646614	
Pno05G011459.t1	Pno07G003728.t1	0.3243190660406038	1.392175950699484	0.23295838854108428	2346.0	525.8333333333312	1820.1666666666688	479.25	332.75	0.26330006409669415	0.632805071315375	
Pno05G011514.t1	Pno07G003732.t1	0.114887460815117	0.9925763261265301	0.11574672676655352	459.0	124.16666666666664	334.83333333333337	35.66666666666667	68.33333333333334	0.10652065704330513	0.5503355704697989	
Pno05G011808.t2	Pno07G003735.t2	0.3568792560749086	1.5603043466182718	0.22872413119170723	894.0	201.75000000000009	692.2499999999999	196.58333333333334	132.41666666666669	0.2839773684844108	0.6563403552251134	
Pno05G012086.t1	Pno07G003738.t1	0.6633349855414422	NaN	NaN	297.0	69.50000000000003	227.5	100.16666666666667	52.833333333333336	0.44029304029304034	0.7601918465227815	High Sequence Divergence Value (pS>=0.75)
Pno05G012712.t1	Pno07G003751.t1	0.27654982412957557	1.320222149829205	0.20947218933219108	477.0	109.49999999999991	367.5000000000001	85.0	68.0	0.23129251700680264	0.6210045662100462	
Pno05G002006.t1	Pno07G006965.t1	0.5061107291974458	1.3656698206034115	0.3705952358043794	2307.0	536.9166666666654	1770.0833333333346	651.4999999999999	337.49999999999994	0.36806176733675405	0.6285891665373288	
Pno05G002016.t1	Pno07G007089.t1	0.4629455693656782	1.9620774219781731	0.23594663705927307	798.0	178.25000000000009	619.7499999999999	214.08333333333334	123.91666666666667	0.34543498722603205	0.69518466573165	
Pno05G002061.t1	Pno07G007128.t1	0.3128332849295866	1.7235575065793327	0.18150440802549886	393.0	79.9166666666667	313.08333333333326	80.08333333333333	53.91666666666666	0.25578919350545654	0.6746611053180392	
Pno05G002082.t1	Pno07G007354.t1	0.13149699020710787	1.3269527322030852	0.09909696631679472	954.0	227.16666666666686	726.8333333333331	87.66666666666667	141.33333333333331	0.12061453795001151	0.6221570066030808	
Pno05G002152.t1	Pno07G007464.t1	0.3282598657056123	1.3510714248750624	0.24296262925993528	453.0	112.58333333333326	340.41666666666674	90.5	70.5	0.26585067319461436	0.6262028127313105	
Pno05G002189.t1	Pno07G007545.t1	0.5730296602629816	1.547830728120104	0.37021468165252586	555.0	128.4166666666665	426.5833333333335	170.91666666666669	84.08333333333334	0.40066419222504385	0.654769630110319	
Pno05G002194.t1	Pno07G007572.t1	0.5286810345719919	2.0775937949950567	0.25446795030173347	789.0	168.91666666666663	620.0833333333334	235.24999999999997	118.74999999999999	0.3793844913318102	0.7030093734583128	
Pno05G002207.t1	Pno07G007845.t1	0.15314608775061728	1.3146789021580987	0.11648934770248597	1629.0	384.9166666666664	1244.0833333333335	172.33333333333331	238.66666666666666	0.13852233907160558	0.6200476293570041	
Pno05G004753.t1	Pno07G002482.t1	0.19748091037331766	1.8142115114971515	0.10885219784012364	1224.0	293.3333333333333	930.6666666666667	161.58333333333331	200.41666666666666	0.17362106017191975	0.6832386363636364	
Pno05G004755.t1	Pno07G002492.t1	0.6836422673809972	NaN	NaN	534.0	118.41666666666656	415.5833333333335	186.41666666666666	95.58333333333333	0.4485662723080006	0.8071780436312463	High Sequence Divergence Value (pS>=0.75)
Pno05G004773.t1	Pno07G002518.t1	0.3743590104137142	1.5034029057003133	0.24900777362760967	1206.0	283.91666666666686	922.0833333333331	271.75	184.25000000000003	0.29471305919566204	0.648958027590255	
Pno05G004807.t1	Pno07G002560.t1	0.06928475543709284	1.3352583794923487	0.05188865054225249	561.0	137.91666666666663	423.08333333333337	28.0	86.0	0.06618081544219026	0.6235649546827796	
Pno05G004831.t1	Pno07G002639.t1	0.2640245419210966	1.5375170725162381	0.1717213724911716	2511.0	575.9166666666663	1935.0833333333337	430.6666666666666	376.33333333333337	0.2225571680806166	0.653451020112864	
Pno05G004836.t1	Pno07G002644.t1	0.5940141962324326	1.4082764242715857	0.42180227261823217	594.0	134.5833333333333	459.41666666666674	188.5	85.5	0.4103029203700344	0.635294117647059	
Pno05G004844.t1	Pno07G002650.t1	0.08586783331302386	1.669114009487639	0.05144515762550118	1590.0	370.8333333333326	1219.1666666666674	98.91666666666667	248.08333333333334	0.0811346548188653	0.6689887640449452	
Pno05G004870.t1	Pno07G002704.t1	0.392794206204365	3.375614446148738	0.1163622838065842	399.0	82.58333333333331	316.41666666666663	96.75	61.25000000000001	0.3057677113510667	0.7416750756811304	
Pno05G004902.t2	Pno07G002735.t1	0.445089803460491	1.8759360327192978	0.23726278279078783	543.0	118.24999999999994	424.75000000000006	142.58333333333334	81.41666666666667	0.33568765940749457	0.688513037350247	
Pno05G001102.t1	Pno07G009616.t1	0.1646314874699248	2.17357825600676	0.07574214869649155	777.0	183.91666666666674	593.0833333333333	87.66666666666666	130.33333333333334	0.14781509062807363	0.7086542818305389	
Pno05G001124.t1	Pno07G009589.t1	0.060539261557905025	0.12970234092467428	0.466755350183415	1026.0	235.08333333333363	790.9166666666663	46.0	28.0	0.05816036244863558	0.11910669975186089	
Pno05G001204.t1	Pno07G009549.t1	0.3791820667049834	3.0092932496121976	0.12600369430724237	1740.0	385.41666666666606	1354.583333333334	403.16666666666674	283.8333333333333	0.2976314980006151	0.7364324324324335	
Pno05G001236.t1	Pno07G009538.t1	0.27436936741732115	1.5266331172970276	0.17972187574648218	1599.0	377.9166666666663	1221.0833333333337	280.5833333333333	246.4166666666667	0.2297822971405172	0.6520396912899677	
Pno05G001245.t1	Pno07G009499.t1	0.16661955647200508	0.4734782133608662	0.35190543465410584	861.0	205.08333333333354	655.9166666666665	98.0	72.0	0.14940922373268967	0.351076798049573	
Pno05G001289.t1	Pno07G009461.t1	0.32993662172428545	1.6323899279808876	0.20211875610650573	1056.0	239.00000000000034	816.9999999999998	218.08333333333331	158.91666666666666	0.26693186454508366	0.6649232914923282	
Pno05G001297.t1	Pno07G009430.t1	0.29474505251027766	0.9809854604688084	0.3004581254134188	1089.0	252.33333333333377	836.6666666666663	203.91666666666666	138.08333333333334	0.24372509960159372	0.5472258916776741	
Pno05G004995.t1	Pno08G003199.t1	0.4337873460604422	2.049903363397092	0.21161355886629285	1095.0	248.2500000000004	846.7499999999995	278.91666666666663	174.08333333333331	0.32939671292195666	0.7012420275260143	
Pno05G005012.t1	Pno08G003240.t1	0.4237173634364261	NaN	NaN	426.0	102.6666666666666	323.33333333333337	104.66666666666666	78.33333333333334	0.3237113402061855	0.7629870129870135	High Sequence Divergence Value (pS>=0.75)
Pno05G005015.t1	Pno08G003263.t1	0.2641021505603349	1.9749770809458005	0.1337241596919487	615.0	139.58333333333326	475.41666666666674	105.83333333333333	97.16666666666666	0.22261174408413667	0.6961194029850749	
Pno05G005018.t1	Pno08G003280.t1	0.15772081631463153	2.1284223809185154	0.07410221661292976	1578.0	380.49999999999955	1197.5000000000005	170.33333333333334	268.6666666666667	0.14224077940153093	0.7060884800700841	
Pno05G005030.t1	Pno08G003327.t1	0.13569161586894102	1.9008531058530975	0.07138458803108987	522.0	129.24999999999991	392.75000000000006	48.75000000000001	89.25000000000001	0.12412476129853596	0.6905222437137336	
Pno05G005053.t1	Pno08G003333.t7	0.13982884642464996	1.284100959672278	0.10889240863143376	1647.0	352.91666666666583	1294.0833333333342	165.08333333333331	216.91666666666669	0.12756777641831402	0.614639905548998	
Pno05G005057.t1	Pno08G003338.t1	0.09855671412243708	1.1774693260952354	0.08370214997385475	1365.0	322.8333333333332	1042.166666666667	96.25	191.75	0.09235566927874618	0.5939597315436244	
Pno05G005062.t1	Pno08G003343.t1	0.06868635997624652	1.448362300104145	0.04742346578014879	402.0	89.66666666666664	312.33333333333337	20.5	57.5	0.06563500533617929	0.6412639405204462	
Pno05G005067.t1	Pno08G003381.t1	0.3008198691762272	1.381375302427877	0.2177683853529974	1833.0	435.0833333333327	1397.9166666666674	346.41666666666663	274.5833333333333	0.2478092399403873	0.631105152269681	
Pno05G005077.t1	Pno08G003399.t1	0.48586705607617964	2.1652234496809175	0.22439580365148012	402.0	97.66666666666663	304.33333333333337	108.83333333333333	69.16666666666667	0.3576122672508214	0.7081911262798638	
Pno05G005097.t1	Pno08G003456.t1	0.5195465599784024	1.4219848979321725	0.3653671433036445	933.0	202.9166666666669	730.083333333333	273.6666666666667	129.33333333333334	0.3748430544458397	0.6373716632443525	
Pno05G005103.t1	Pno08G003465.t2	0.26266929414863893	1.1510251927426927	0.2282046438295097	348.0	78.75	269.25	59.66666666666667	46.333333333333336	0.2216032188177035	0.5883597883597884	
Pno05G005110.t1	Pno08G003490.t1	0.463387290482534	1.7643093167539232	0.2626451530251511	474.0	120.5833333333333	353.4166666666667	122.16666666666666	81.83333333333334	0.34567319028531	0.6786454733932277	
Pno05G005114.t1	Pno08G003494.t2	0.35947324130438396	1.2467419718491393	0.2883301031176655	969.0	224.3333333333336	744.6666666666664	212.66666666666669	136.33333333333331	0.28558639212175485	0.6077265973254078	
Pno05G005129.t1	Pno08G003554.t1	0.1591275648337554	1.476976213704237	0.10773874579514423	4122.0	932.3333333333388	3189.666666666661	457.3333333333333	601.6666666666667	0.14337966349670836	0.6453342867357846	
Pno05G005132.t1	Pno08G003564.t1	0.200189666706186	1.4605776501818355	0.1370619813888452	1257.0	291.33333333333326	965.6666666666667	169.66666666666666	187.33333333333334	0.17569899896444596	0.6430205949656752	
Pno05G005144.t1	Pno08G003577.t1	0.06674031601230176	1.5014368687615987	0.04445096387392558	1713.0	407.9999999999993	1305.0000000000007	83.33333333333333	264.6666666666667	0.06385696040868451	0.6486928104575175	
Pno05G005152.t1	Pno08G003589.t1	0.14101651403284754	1.460546404459515	0.09655051945099385	1314.0	299.5000000000003	1014.4999999999998	130.41666666666666	192.58333333333334	0.12855265319533435	0.6430161380077902	
Pno05G005154.t1	Pno08G003598.t1	0.41266301535997174	1.3862549856277144	0.29768189809114554	3261.0	737.7500000000011	2523.2499999999986	800.8333333333334	466.16666666666674	0.31738168367515457	0.6318762001581376	
Pno05G005159.t1	Pno08G003627.t1	0.21521081178817142	NaN	NaN	759.0	166.58333333333337	592.4166666666666	110.83333333333333	131.16666666666669	0.18708679139119427	0.7873936968484242	High Sequence Divergence Value (pS>=0.75)
Pno05G005165.t1	Pno08G003665.t1	0.34807919458531195	1.3198608413296093	0.26372416218869094	702.0	159.1666666666668	542.8333333333333	151.16666666666669	98.83333333333334	0.27847712618974524	0.6209424083769629	
Pno05G004634.t1	Pno08G002737.t1	0.28311280490361856	1.3856003408727595	0.20432501100951805	1326.0	293.7500000000002	1032.2499999999998	243.41666666666669	185.58333333333331	0.23581173811253742	0.6317730496453895	
Pno05G004639.t1	Pno08G002726.t1	0.4371903564382095	2.049889630780311	0.21327507094700932	1143.0	282.00000000000006	861.0	285.25	197.75	0.3313008130081301	0.7012411347517729	
Pno05G004646.t1	Pno08G002711.t1	0.3033471729489376	2.7366841452801	0.11084478765008886	921.0	214.58333333333368	706.4166666666663	176.25000000000003	156.74999999999997	0.24949864338799121	0.7304854368932026	
Pno05G004663.t2	Pno08G002695.t1	0.15884942422575635	1.4744596318617977	0.10773399338520882	1206.0	285.6666666666668	920.3333333333333	131.75	184.25	0.14315465411082942	0.6449824970828468	
Pno05G004673.t1	Pno08G002672.t1	0.3705467800998604	1.2024766887616263	0.30815298422247916	1185.0	252.75000000000074	932.2499999999993	272.58333333333337	151.41666666666666	0.2923929561097705	0.5990768216287486	
Pno05G004690.t1	Pno08G002667.t1	0.3426726960027159	1.2528051721745634	0.2735243305293191	1269.0	287.41666666666663	981.5833333333335	270.0	175.0	0.27506579505900325	0.6088721368512613	
Pno05G004693.t1	Pno08G002666.t1	0.4135036730640715	1.4877872535042673	0.27793199067280855	1686.0	389.3333333333329	1296.666666666667	412.16666666666674	251.83333333333337	0.317866323907455	0.6468321917808227	
Pno05G004716.t1	Pno08G002641.t2	0.43289034321300873	2.729519663707132	0.15859579579839816	1518.0	360.583333333333	1157.416666666667	380.6666666666667	263.3333333333333	0.3288933688530491	0.7302981280332801	
Pno05G004724.t1	Pno08G002631.t2	0.18875535926682477	1.6317836759868123	0.11567425391277798	1122.0	260.58333333333366	861.4166666666664	143.75	173.25	0.16687626971074784	0.6648544931243996	
Pno05G004732.t1	Pno08G002607.t1	0.38992947768980857	1.8792198485712133	0.20749540187449342	552.0	138.16666666666666	413.8333333333333	125.83333333333334	95.16666666666667	0.30406766008860253	0.6887816646562124	
Pno05G004733.t1	Pno08G002601.t3	0.47857712312487144	NaN	NaN	984.0	212.33333333333354	771.6666666666665	272.99999999999994	166.0	0.35377969762419004	0.7817896389324953	High Sequence Divergence Value (pS>=0.75)
Pno05G004736.t1	Pno08G002576.t1	0.30271495079248645	1.0937441169965822	0.2767694436828065	1338.0	345.333333333333	992.6666666666671	247.25	198.75	0.24907656145063792	0.5755308880308886	
Pno05G004740.t1	Pno08G002558.t1	0.501073599662158	1.3684522569626294	0.3661608193583049	4647.0	1034.2500000000077	3612.7499999999923	1320.4166666666663	650.583333333333	0.36548797084400225	0.6290387559423043	
Pno05G004741.t1	Pno08G002556.t2	0.08919015722336315	1.817309536504382	0.04907813194824342	2217.0	484.7499999999982	1732.2500000000018	145.66666666666666	331.3333333333333	0.08409101842497706	0.6835138387484984	
Pno05G004745.t1	Pno08G002550.t2	0.5293078142811763	1.7217396398815792	0.3074261648047913	2187.0	487.16666666666447	1699.8333333333355	645.4166666666669	328.5833333333334	0.37969408765565216	0.6744782757441018	
Pno05G004755.t1	Pno08G002534.t3	0.6255606349315658	NaN	NaN	429.0	92.16666666666664	336.83333333333337	142.91666666666666	77.08333333333333	0.4242949035131122	0.8363471971066909	High Sequence Divergence Value (pS>=0.75)
Pno05G004770.t4	Pno08G002514.t1	0.6557726710006837	3.259109822229905	0.20121220418156993	585.0	132.8333333333333	452.1666666666667	197.66666666666666	98.33333333333334	0.43715444157758937	0.7402760351317443	
Pno05G004782.t1	Pno08G002502.t1	0.13901077584154528	2.4089451808606097	0.05770607689456963	1257.0	302.7499999999999	954.2500000000001	121.08333333333333	217.91666666666666	0.12688848135534012	0.719790806496009	
Pno05G004816.t1	Pno08G002466.t1	0.15801391805141174	1.5806663324317038	0.09996665001925008	2331.0	540.0833333333319	1790.916666666668	255.16666666666669	355.8333333333334	0.14247824670792414	0.6588489430643438	
Pno05G004838.t1	Pno08G002454.t1	0.28893229066164633	1.803710873409859	0.16018769688704534	1923.0	458.49999999999903	1464.500000000001	351.1666666666667	312.8333333333333	0.23978604757027414	0.6822973464194853	
Pno05G004844.t1	Pno08G002445.t1	0.13195279856453523	1.750704885354466	0.07537124027492428	1590.0	369.5833333333326	1220.4166666666674	147.66666666666669	250.33333333333334	0.12099692727893473	0.6773393461104862	
Pno05G004870.t1	Pno08G002394.t1	0.4881597798741409	1.5525953983517877	0.31441532056089055	411.0	86.08333333333331	324.9166666666667	116.58333333333334	56.416666666666664	0.3588099512695563	0.6553727008712489	
Pno05G004877.t1	Pno08G002392.t1	0.5544826672207609	1.293324345815395	0.42872669103834066	1128.0	253.66666666666703	874.333333333333	342.66666666666663	156.33333333333331	0.39191765154403363	0.6162943495400779	
Pno05G004495.t1	Pno08G003129.t1	0.5052634736137749	1.186942996798436	0.425684700088068	555.0	122.49999999999991	432.5000000000001	159.0	73.0	0.36763005780346814	0.5959183673469391	
Pno05G004505.t1	Pno08G003053.t1	0.2752481416987487	1.6150125287520902	0.17043096372226363	1569.0	364.1666666666664	1204.8333333333337	277.5833333333333	241.41666666666666	0.230391478766081	0.6629290617848975	
Pno05G004521.t1	Pno08G003036.t1	0.28049539838504867	1.8059473204993082	0.15531759714203475	819.0	194.75000000000017	624.2499999999998	146.08333333333334	132.91666666666666	0.2340141503137099	0.6824989302524598	
Pno05G004527.t1	Pno08G003032.t1	0.18410492856550753	1.7129093339010102	0.107480836797254	681.0	148.58333333333323	532.4166666666667	86.91666666666667	100.08333333333334	0.16324933479417747	0.6735838474481217	
Pno05G004543.t1	Pno08G003000.t1	0.08660275525255379	1.8548111413861312	0.04669087505471533	903.0	210.1666666666668	692.8333333333333	56.666666666666664	144.33333333333331	0.08178975222516238	0.686756542426645	
Pno05G004571.t1	Pno08G002934.t1	0.1683515032352401	1.9463349181631586	0.08649667724921709	1950.0	471.16666666666583	1478.8333333333342	223.0	327.0	0.15079454524963362	0.6940219313760182	
Pno05G004572.t1	Pno08G002928.t1	0.39153043352451034	1.5222297986965017	0.2572084936583039	5292.0	1110.8333333333408	4181.166666666659	1275.3333333333333	723.6666666666667	0.30501853549647284	0.6514628657164249	
Pno05G004574.t1	Pno08G002922.t1	0.14630401097831935	1.3687826597662023	0.10688622473001602	1167.0	269.8333333333336	897.1666666666664	119.25	169.75	0.13291844696266025	0.6290920321185911	
Pno05G004575.t1	Pno08G002921.t1	0.20208650495677188	0.9385337039535164	0.21532152133215324	1023.0	250.58333333333366	772.4166666666663	136.83333333333334	134.16666666666669	0.1771496385802137	0.5354173594945122	
Pno05G004580.t1	Pno08G002916.t1	0.7365863583395198	2.9924207841738184	0.2461506624453168	387.0	91.58333333333331	295.4166666666667	138.58333333333331	67.41666666666666	0.4691114245416078	0.7361237488626025	
Pno05G004592.t1	Pno08G002900.t1	0.350476606339181	1.7140233714317832	0.2044759786714085	504.0	134.3333333333333	369.66666666666674	103.5	90.5	0.27998196573489625	0.6736972704714642	
Pno05G004599.t1	Pno08G002893.t1	0.32835369152514393	2.0969584352675508	0.15658569383291057	570.0	128.74999999999986	441.2500000000001	117.33333333333334	90.66666666666666	0.26591123701605285	0.7042071197411011	
Pno05G004601.t1	Pno08G002881.t1	0.36718933734188797	1.5803786453327346	0.23234263410625847	414.0	102.58333333333329	311.41666666666674	90.41666666666666	67.58333333333334	0.29033984479529024	0.6588139723801791	
Pno05G003983.t1	Pno09G001467.t1	0.7243492459122625	2.377595823806613	0.30465617354279934	1122.0	251.33333333333377	870.6666666666663	404.41666666666663	180.58333333333331	0.4644908116385913	0.7185013262599457	
Pno05G003994.t2	Pno09G001471.t1	0.09582566102180753	1.7489379854490212	0.054790771210338436	2133.0	502.58333333333184	1630.416666666668	146.66666666666669	340.33333333333337	0.08995655507283408	0.6771679655115259	
Pno05G004009.t1	Pno09G001496.t1	0.3016729529553789	NaN	NaN	405.0	96.33333333333329	308.66666666666674	76.66666666666667	77.33333333333331	0.2483801295896328	0.8027681660899656	High Sequence Divergence Value (pS>=0.75)
Pno05G004011.t1	Pno09G001497.t1	0.061453349541696345	1.8123970142574504	0.03390722289777891	327.0	81.24999999999997	245.75000000000003	14.5	55.5	0.05900305188199389	0.6830769230769234	
Pno05G004025.t1	Pno09G001515.t2	0.32203248470816104	1.0491766361281023	0.30693829200828826	1320.0	314.8333333333335	1005.1666666666665	263.16666666666663	177.83333333333334	0.2618139612004643	0.5648491265219691	
Pno05G004055.t1	Pno09G001543.t1	0.35373407670083606	2.1251267710494806	0.1664531648275019	1773.0	384.4999999999991	1388.500000000001	391.58333333333337	271.4166666666667	0.2820189653102867	0.7058951018638943	
Pno05G004081.t1	Pno09G001558.t1	0.29561569537563614	2.5848616846479433	0.11436422193549549	1185.0	272.9166666666671	912.0833333333329	222.83333333333334	198.16666666666666	0.24431247144814996	0.7261068702290064	
Pno05G004093.t1	Pno09G001561.t3	0.45333601256902023	1.8435201483521437	0.245907815531195	1749.0	373.1666666666663	1375.8333333333337	468.0833333333333	255.91666666666666	0.34021804966686847	0.6857972309066555	
Pno05G004102.t1	Pno09G001562.t1	0.22369245516218825	1.6535628622774223	0.13527907542269102	1125.0	266.7500000000001	858.2499999999999	166.0	178.0	0.19341683658607634	0.6672914714151825	
Pno05G004119.t1	Pno09G001587.t1	0.4270683210024672	1.91743129990148	0.2227293989747693	1725.0	383.16666666666595	1341.833333333334	436.91666666666674	265.0833333333333	0.32561172525152143	0.6918225315354515	
Pno05G004129.t1	Pno09G001601.t1	0.3449072006047306	1.4840901877945658	0.23240312714234734	705.0	159.75	545.25	150.75	103.24999999999999	0.2764786795048143	0.6463223787167448	
Pno05G004130.t1	Pno09G001603.t1	0.3437781544584624	1.7079504637573195	0.20128110372837452	435.0	108.3333333333333	326.6666666666667	90.08333333333333	72.91666666666667	0.2757653061224489	0.6730769230769234	
Pno05G004136.t1	Pno09G001609.t2	0.2054375274713159	1.7955521161961114	0.11441468371663677	1602.0	376.8333333333333	1225.1666666666665	220.16666666666669	256.8333333333333	0.1797034417086111	0.6815568332596196	
Pno05G004139.t1	Pno09G001612.t1	0.39804534784806994	1.6140894654453108	0.24660674415482495	1725.0	404.5833333333326	1320.4166666666674	407.8333333333333	268.1666666666667	0.30886715052066877	0.6628218331616903	
